"GameDate","Attendance","GameCode","GameDay","VisitTeam","VisitLeague","HomeTeam","HomeLeague","HomeGameNum","VisitScore","HomeScore","DayNight","GameMinutes","GameYear","GameMonth","Winner","WinTeam"
1963-09-15,35010,0,"Sun","NYA","AL","MIN","AL",152,2,1,"D",115,"1963","09","VISIT","NYA"
1963-09-17,14147,0,"Tue","DET","AL","MIN","AL",153,1,3,"N",130,"1963","09","HOME","MIN"
1963-09-18,10712,0,"Wed","DET","AL","MIN","AL",154,0,10,"N",156,"1963","09","HOME","MIN"
1963-09-19,6646,0,"Thu","DET","AL","MIN","AL",155,8,6,"D",235,"1963","09","VISIT","DET"
1964-04-22,14885,0,"Wed","WS2","AL","MIN","AL",7,6,7,"D",168,"1964","04","HOME","MIN"
1964-04-23,4638,0,"Thu","WS2","AL","MIN","AL",8,5,4,"D",180,"1964","04","VISIT","WS2"
1964-04-24,6169,0,"Fri","DET","AL","MIN","AL",9,5,0,"D",146,"1964","04","VISIT","DET"
1964-04-25,15412,0,"Sat","DET","AL","MIN","AL",10,5,2,"D",156,"1964","04","VISIT","DET"
1964-04-26,14675,0,"Sun","DET","AL","MIN","AL",11,2,3,"D",183,"1964","04","HOME","MIN"
1964-04-28,4390,0,"Tue","CLE","AL","MIN","AL",12,8,9,"D",196,"1964","04","HOME","MIN"
1964-04-30,3107,0,"Thu","CLE","AL","MIN","AL",13,8,4,"D",181,"1964","04","VISIT","CLE"
1964-05-06,9534,0,"Wed","LAA","AL","MIN","AL",19,4,3,"N",151,"1964","05","VISIT","LAA"
1964-05-07,4712,0,"Thu","LAA","AL","MIN","AL",20,1,9,"D",147,"1964","05","HOME","MIN"
1964-05-08,8519,0,"Fri","KC1","AL","MIN","AL",21,6,5,"N",232,"1964","05","VISIT","KC1"
1964-05-09,9219,0,"Sat","KC1","AL","MIN","AL",22,8,10,"D",197,"1964","05","HOME","MIN"
1964-05-10,16845,0,"Sun","KC1","AL","MIN","AL",23,3,6,"D",142,"1964","05","HOME","MIN"
1964-05-12,12038,0,"Tue","CHA","AL","MIN","AL",24,1,11,"N",160,"1964","05","HOME","MIN"
1964-05-13,18680,0,"Wed","CHA","AL","MIN","AL",25,5,1,"N",143,"1964","05","VISIT","CHA"
1964-05-14,7677,0,"Thu","CHA","AL","MIN","AL",26,7,15,"D",196,"1964","05","HOME","MIN"
1964-05-29,20290,0,"Fri","BOS","AL","MIN","AL",41,2,3,"N",160,"1964","05","HOME","MIN"
1964-05-30,20551,0,"Sat","BOS","AL","MIN","AL",42,3,7,"D",142,"1964","05","HOME","MIN"
1964-05-31,15493,0,"Sun","BOS","AL","MIN","AL",43,4,3,"D",168,"1964","05","VISIT","BOS"
1964-06-01,29649,0,"Mon","NYA","AL","MIN","AL",44,1,2,"N",147,"1964","06","HOME","MIN"
1964-06-02,31392,0,"Tue","NYA","AL","MIN","AL",45,2,6,"N",175,"1964","06","HOME","MIN"
1964-06-03,35743,0,"Wed","NYA","AL","MIN","AL",46,3,0,"N",150,"1964","06","VISIT","NYA"
1964-06-04,27579,0,"Thu","NYA","AL","MIN","AL",47,9,7,"D",156,"1964","06","VISIT","NYA"
1964-06-05,15949,0,"Fri","BAL","AL","MIN","AL",48,5,11,"N",182,"1964","06","HOME","MIN"
1964-06-06,18736,0,"Sat","BAL","AL","MIN","AL",49,2,1,"D",135,"1964","06","VISIT","BAL"
1964-06-07,24637,0,"Sun","BAL","AL","MIN","AL",50,2,5,"D",132,"1964","06","HOME","MIN"
1964-06-19,24905,0,"Fri","DET","AL","MIN","AL",62,6,7,"N",177,"1964","06","HOME","MIN"
1964-06-20,18592,0,"Sat","DET","AL","MIN","AL",63,8,7,"D",210,"1964","06","VISIT","DET"
1964-06-21,25711,0,"Sun","DET","AL","MIN","AL",64,4,2,"D",136,"1964","06","VISIT","DET"
1964-06-22,6188,0,"Mon","CLE","AL","MIN","AL",65,8,8,"N",218,"1964","06","VISIT","CLE"
1964-06-23,17379,0,"Tue","CLE","AL","MIN","AL",66,2,6,"N",144,"1964","06","HOME","MIN"
1964-06-24,0,1,"Wed","CLE","AL","MIN","AL",67,12,3,"D",148,"1964","06","VISIT","CLE"
1964-06-24,23706,2,"Wed","CLE","AL","MIN","AL",68,2,3,"N",145,"1964","06","HOME","MIN"
1964-06-25,9341,0,"Thu","CLE","AL","MIN","AL",69,8,1,"D",174,"1964","06","VISIT","CLE"
1964-06-26,0,1,"Fri","CHA","AL","MIN","AL",70,0,2,"D",125,"1964","06","HOME","MIN"
1964-06-26,24287,2,"Fri","CHA","AL","MIN","AL",71,9,4,"N",181,"1964","06","VISIT","CHA"
1964-06-27,19433,0,"Sat","CHA","AL","MIN","AL",72,3,5,"D",178,"1964","06","HOME","MIN"
1964-06-28,23485,0,"Sun","CHA","AL","MIN","AL",73,3,9,"D",181,"1964","06","HOME","MIN"
1964-07-14,14054,0,"Tue","WS2","AL","MIN","AL",87,4,3,"N",149,"1964","07","VISIT","WS2"
1964-07-15,11528,0,"Wed","WS2","AL","MIN","AL",88,0,6,"N",160,"1964","07","HOME","MIN"
1964-07-16,6687,0,"Thu","WS2","AL","MIN","AL",89,7,2,"D",153,"1964","07","VISIT","WS2"
1964-07-17,22353,0,"Fri","LAA","AL","MIN","AL",90,1,0,"N",148,"1964","07","VISIT","LAA"
1964-07-18,16076,0,"Sat","LAA","AL","MIN","AL",91,3,2,"D",168,"1964","07","VISIT","LAA"
1964-07-19,0,1,"Sun","LAA","AL","MIN","AL",92,8,6,"D",187,"1964","07","VISIT","LAA"
1964-07-19,22394,2,"Sun","LAA","AL","MIN","AL",93,4,0,"D",116,"1964","07","VISIT","LAA"
1964-07-21,10269,0,"Tue","KC1","AL","MIN","AL",94,5,4,"N",212,"1964","07","VISIT","KC1"
1964-07-22,9571,0,"Wed","KC1","AL","MIN","AL",95,6,4,"N",172,"1964","07","VISIT","KC1"
1964-07-23,5321,0,"Thu","KC1","AL","MIN","AL",96,4,3,"D",182,"1964","07","VISIT","KC1"
1964-07-28,22921,0,"Tue","BAL","AL","MIN","AL",101,4,7,"N",160,"1964","07","HOME","MIN"
1964-07-29,24476,0,"Wed","BAL","AL","MIN","AL",102,4,3,"N",204,"1964","07","VISIT","BAL"
1964-07-30,10554,0,"Thu","BAL","AL","MIN","AL",103,7,4,"D",155,"1964","07","VISIT","BAL"
1964-07-31,33690,0,"Fri","NYA","AL","MIN","AL",104,3,4,"N",163,"1964","07","HOME","MIN"
1964-08-01,36288,0,"Sat","NYA","AL","MIN","AL",105,6,4,"D",182,"1964","08","VISIT","NYA"
1964-08-02,34394,0,"Sun","NYA","AL","MIN","AL",106,2,0,"D",141,"1964","08","VISIT","NYA"
1964-08-04,14152,0,"Tue","BOS","AL","MIN","AL",107,4,12,"N",175,"1964","08","HOME","MIN"
1964-08-05,17768,0,"Wed","BOS","AL","MIN","AL",108,1,6,"N",156,"1964","08","HOME","MIN"
1964-08-06,6133,0,"Thu","BOS","AL","MIN","AL",109,5,6,"D",176,"1964","08","HOME","MIN"
1964-08-11,14646,0,"Tue","DET","AL","MIN","AL",115,3,5,"N",164,"1964","08","HOME","MIN"
1964-08-12,15003,0,"Wed","DET","AL","MIN","AL",116,6,2,"N",162,"1964","08","VISIT","DET"
1964-08-13,7934,0,"Thu","DET","AL","MIN","AL",117,3,6,"D",181,"1964","08","HOME","MIN"
1964-08-14,17934,0,"Fri","CLE","AL","MIN","AL",118,6,7,"N",150,"1964","08","HOME","MIN"
1964-08-15,20568,0,"Sat","CLE","AL","MIN","AL",119,3,9,"D",159,"1964","08","HOME","MIN"
1964-08-16,23218,0,"Sun","CLE","AL","MIN","AL",120,2,13,"D",152,"1964","08","HOME","MIN"
1964-08-28,14321,0,"Fri","WS2","AL","MIN","AL",130,3,1,"N",154,"1964","08","VISIT","WS2"
1964-08-29,10077,0,"Sat","WS2","AL","MIN","AL",131,5,4,"D",177,"1964","08","VISIT","WS2"
1964-08-30,10340,0,"Sun","WS2","AL","MIN","AL",132,4,5,"D",161,"1964","08","HOME","MIN"
1964-08-31,4966,0,"Mon","WS2","AL","MIN","AL",133,1,2,"D",135,"1964","08","HOME","MIN"
1964-09-01,14625,0,"Tue","BAL","AL","MIN","AL",134,1,2,"N",143,"1964","09","HOME","MIN"
1964-09-02,15621,0,"Wed","BAL","AL","MIN","AL",135,2,0,"N",134,"1964","09","VISIT","BAL"
1964-09-03,7549,0,"Thu","BAL","AL","MIN","AL",136,4,1,"D",146,"1964","09","VISIT","BAL"
1964-09-04,9318,0,"Fri","BOS","AL","MIN","AL",137,3,14,"N",147,"1964","09","HOME","MIN"
1964-09-05,10279,0,"Sat","BOS","AL","MIN","AL",138,4,10,"D",186,"1964","09","HOME","MIN"
1964-09-06,17937,0,"Sun","BOS","AL","MIN","AL",139,1,2,"D",125,"1964","09","HOME","MIN"
1964-09-07,28473,0,"Mon","NYA","AL","MIN","AL",140,5,4,"D",206,"1964","09","VISIT","NYA"
1964-09-08,16557,0,"Tue","NYA","AL","MIN","AL",141,2,1,"N",145,"1964","09","VISIT","NYA"
1964-09-09,13415,0,"Wed","CHA","AL","MIN","AL",142,2,5,"N",126,"1964","09","HOME","MIN"
1964-09-10,6470,0,"Thu","CHA","AL","MIN","AL",143,2,1,"D",145,"1964","09","VISIT","CHA"
1964-09-29,2999,0,"Tue","KC1","AL","MIN","AL",158,7,6,"D",290,"1964","09","VISIT","KC1"
1964-09-30,2780,0,"Wed","KC1","AL","MIN","AL",159,1,6,"D",120,"1964","09","HOME","MIN"
1964-10-01,2728,0,"Thu","KC1","AL","MIN","AL",160,5,4,"D",249,"1964","10","VISIT","KC1"
1964-10-02,3168,0,"Fri","LAA","AL","MIN","AL",161,5,4,"D",164,"1964","10","VISIT","LAA"
1964-10-03,7064,0,"Sat","LAA","AL","MIN","AL",162,3,5,"D",159,"1964","10","HOME","MIN"
1964-10-04,7343,0,"Sun","LAA","AL","MIN","AL",163,3,0,"D",85,"1964","10","VISIT","LAA"
1965-04-12,15388,0,"Mon","NYA","AL","MIN","AL",1,4,5,"D",194,"1965","04","HOME","MIN"
1965-04-15,2382,0,"Thu","DET","AL","MIN","AL",2,6,4,"D",151,"1965","04","VISIT","DET"
1965-04-17,4492,0,"Sat","CLE","AL","MIN","AL",3,0,3,"D",129,"1965","04","HOME","MIN"
1965-04-18,3273,0,"Sun","CLE","AL","MIN","AL",4,3,6,"D",164,"1965","04","HOME","MIN"
1965-05-04,9818,0,"Tue","BAL","AL","MIN","AL",15,3,7,"N",133,"1965","05","HOME","MIN"
1965-05-05,7104,0,"Wed","BAL","AL","MIN","AL",16,2,9,"N",144,"1965","05","HOME","MIN"
1965-05-06,5556,0,"Thu","BAL","AL","MIN","AL",17,5,1,"D",126,"1965","05","VISIT","BAL"
1965-05-07,8619,0,"Fri","CHA","AL","MIN","AL",18,13,5,"N",182,"1965","05","VISIT","CHA"
1965-05-08,10521,0,"Sat","CHA","AL","MIN","AL",19,1,4,"D",118,"1965","05","HOME","MIN"
1965-05-09,17664,0,"Sun","CHA","AL","MIN","AL",20,1,6,"D",129,"1965","05","HOME","MIN"
1965-05-10,7111,0,"Mon","CHA","AL","MIN","AL",21,3,4,"N",137,"1965","05","HOME","MIN"
1965-05-11,12506,0,"Tue","CAL","AL","MIN","AL",22,2,3,"N",152,"1965","05","HOME","MIN"
1965-05-12,10711,0,"Wed","CAL","AL","MIN","AL",23,3,4,"N",135,"1965","05","HOME","MIN"
1965-05-13,9742,0,"Thu","CAL","AL","MIN","AL",24,4,3,"D",168,"1965","05","VISIT","CAL"
1965-05-21,14868,0,"Fri","KC1","AL","MIN","AL",33,4,6,"N",208,"1965","05","HOME","MIN"
1965-05-22,9261,0,"Sat","KC1","AL","MIN","AL",34,6,2,"D",179,"1965","05","VISIT","KC1"
1965-06-02,12297,0,"Wed","BOS","AL","MIN","AL",43,3,6,"N",144,"1965","06","HOME","MIN"
1965-06-03,5795,0,"Thu","BOS","AL","MIN","AL",44,3,4,"D",147,"1965","06","HOME","MIN"
1965-06-04,12765,0,"Fri","WS2","AL","MIN","AL",45,5,9,"N",164,"1965","06","HOME","MIN"
1965-06-06,30665,0,"Sun","WS2","AL","MIN","AL",46,2,11,"D",159,"1965","06","HOME","MIN"
1965-06-07,13567,0,"Mon","CLE","AL","MIN","AL",47,2,1,"N",135,"1965","06","VISIT","CLE"
1965-06-08,11268,0,"Tue","CLE","AL","MIN","AL",48,2,6,"N",160,"1965","06","HOME","MIN"
1965-06-09,18194,0,"Wed","CLE","AL","MIN","AL",49,2,1,"N",153,"1965","06","VISIT","CLE"
1965-06-10,12798,0,"Thu","CLE","AL","MIN","AL",50,4,1,"D",164,"1965","06","VISIT","CLE"
1965-06-25,26998,0,"Fri","DET","AL","MIN","AL",65,3,4,"N",165,"1965","06","HOME","MIN"
1965-06-26,20181,0,"Sat","DET","AL","MIN","AL",66,5,2,"D",200,"1965","06","VISIT","DET"
1965-06-27,0,1,"Sun","DET","AL","MIN","AL",67,4,6,"D",158,"1965","06","HOME","MIN"
1965-06-27,32146,2,"Sun","DET","AL","MIN","AL",68,5,6,"D",200,"1965","06","HOME","MIN"
1965-06-28,38405,0,"Mon","CHA","AL","MIN","AL",69,17,4,"N",178,"1965","06","VISIT","CHA"
1965-06-29,18580,0,"Tue","CHA","AL","MIN","AL",70,6,7,"D",153,"1965","06","HOME","MIN"
1965-07-05,22443,1,"Mon","BOS","AL","MIN","AL",75,2,6,"D",184,"1965","07","HOME","MIN"
1965-07-05,15262,2,"Mon","BOS","AL","MIN","AL",76,0,2,"N",153,"1965","07","HOME","MIN"
1965-07-06,11378,0,"Tue","BOS","AL","MIN","AL",77,0,9,"N",155,"1965","07","HOME","MIN"
1965-07-07,17556,0,"Wed","BOS","AL","MIN","AL",78,2,5,"N",156,"1965","07","HOME","MIN"
1965-07-09,30373,0,"Fri","NYA","AL","MIN","AL",79,3,8,"N",165,"1965","07","HOME","MIN"
1965-07-10,36484,1,"Sat","NYA","AL","MIN","AL",80,1,4,"D",139,"1965","07","HOME","MIN"
1965-07-10,36084,2,"Sat","NYA","AL","MIN","AL",81,8,6,"N",171,"1965","07","VISIT","NYA"
1965-07-11,35263,0,"Sun","NYA","AL","MIN","AL",82,5,6,"D",208,"1965","07","HOME","MIN"
1965-07-15,0,1,"Thu","KC1","AL","MIN","AL",83,3,11,"D",175,"1965","07","HOME","MIN"
1965-07-15,16126,2,"Thu","KC1","AL","MIN","AL",84,3,2,"N",166,"1965","07","VISIT","KC1"
1965-07-16,16122,0,"Fri","KC1","AL","MIN","AL",85,10,2,"N",170,"1965","07","VISIT","KC1"
1965-07-17,12733,0,"Sat","KC1","AL","MIN","AL",86,5,4,"D",183,"1965","07","VISIT","KC1"
1965-07-18,0,1,"Sun","CAL","AL","MIN","AL",87,5,3,"D",162,"1965","07","VISIT","CAL"
1965-07-18,29313,2,"Sun","CAL","AL","MIN","AL",88,4,5,"D",172,"1965","07","HOME","MIN"
1965-07-19,23321,0,"Mon","CAL","AL","MIN","AL",89,2,5,"N",127,"1965","07","HOME","MIN"
1965-07-20,14284,0,"Tue","CAL","AL","MIN","AL",90,9,1,"D",153,"1965","07","VISIT","CAL"
1965-07-30,36813,0,"Fri","BAL","AL","MIN","AL",101,2,3,"N",127,"1965","07","HOME","MIN"
1965-07-31,29033,0,"Sat","BAL","AL","MIN","AL",102,1,2,"D",170,"1965","07","HOME","MIN"
1965-08-01,41021,0,"Sun","BAL","AL","MIN","AL",103,7,6,"D",181,"1965","08","VISIT","BAL"
1965-08-02,23535,0,"Mon","BAL","AL","MIN","AL",104,5,6,"D",173,"1965","08","HOME","MIN"
1965-08-03,0,1,"Tue","WS2","AL","MIN","AL",105,3,4,"D",158,"1965","08","HOME","MIN"
1965-08-03,22051,2,"Tue","WS2","AL","MIN","AL",106,4,2,"N",141,"1965","08","VISIT","WS2"
1965-08-04,15812,0,"Wed","WS2","AL","MIN","AL",107,3,4,"N",176,"1965","08","HOME","MIN"
1965-08-05,7773,0,"Thu","WS2","AL","MIN","AL",108,5,8,"D",161,"1965","08","HOME","MIN"
1965-08-06,25082,0,"Fri","BOS","AL","MIN","AL",109,3,9,"N",175,"1965","08","HOME","MIN"
1965-08-07,16220,0,"Sat","BOS","AL","MIN","AL",110,4,9,"D",142,"1965","08","HOME","MIN"
1965-08-08,25853,0,"Sun","BOS","AL","MIN","AL",111,0,8,"D",147,"1965","08","HOME","MIN"
1965-08-23,37787,0,"Mon","NYA","AL","MIN","AL",126,3,4,"N",190,"1965","08","HOME","MIN"
1965-08-24,33772,0,"Tue","NYA","AL","MIN","AL",127,2,1,"N",138,"1965","08","VISIT","NYA"
1965-08-25,33966,0,"Wed","NYA","AL","MIN","AL",128,4,5,"N",145,"1965","08","HOME","MIN"
1965-08-26,27073,0,"Thu","NYA","AL","MIN","AL",129,2,9,"D",147,"1965","08","HOME","MIN"
1965-08-27,36999,0,"Fri","CLE","AL","MIN","AL",130,0,7,"N",155,"1965","08","HOME","MIN"
1965-08-28,34255,0,"Sat","CLE","AL","MIN","AL",131,6,5,"D",175,"1965","08","VISIT","CLE"
1965-08-29,31781,0,"Sun","CLE","AL","MIN","AL",132,3,1,"D",185,"1965","08","VISIT","CLE"
1965-08-30,15647,0,"Mon","DET","AL","MIN","AL",133,2,3,"N",190,"1965","08","HOME","MIN"
1965-08-31,22542,0,"Tue","DET","AL","MIN","AL",134,7,6,"N",210,"1965","08","VISIT","DET"
1965-09-01,17951,0,"Wed","DET","AL","MIN","AL",135,2,5,"N",155,"1965","09","HOME","MIN"
1965-09-02,14075,0,"Thu","DET","AL","MIN","AL",136,5,4,"D",215,"1965","09","VISIT","DET"
1965-09-03,28407,0,"Fri","CHA","AL","MIN","AL",137,4,6,"N",150,"1965","09","HOME","MIN"
1965-09-04,27078,0,"Sat","CHA","AL","MIN","AL",138,5,4,"D",148,"1965","09","VISIT","CHA"
1965-09-05,39136,0,"Sun","CHA","AL","MIN","AL",139,2,0,"D",147,"1965","09","VISIT","CHA"
1965-09-14,9751,0,"Tue","KC1","AL","MIN","AL",147,3,4,"N",165,"1965","09","HOME","MIN"
1965-09-15,9354,0,"Wed","KC1","AL","MIN","AL",148,5,7,"N",181,"1965","09","HOME","MIN"
1965-09-17,16315,0,"Fri","WS2","AL","MIN","AL",149,2,1,"N",170,"1965","09","VISIT","WS2"
1965-09-18,11256,0,"Sat","WS2","AL","MIN","AL",150,2,4,"D",176,"1965","09","HOME","MIN"
1965-09-19,11626,0,"Sun","WS2","AL","MIN","AL",151,1,8,"D",130,"1965","09","HOME","MIN"
1965-09-20,537,0,"Mon","KC1","AL","MIN","AL",152,8,2,"D",130,"1965","09","VISIT","KC1"
1965-09-21,6268,0,"Tue","BAL","AL","MIN","AL",153,6,4,"D",204,"1965","09","VISIT","BAL"
1965-09-22,9070,0,"Wed","BAL","AL","MIN","AL",154,5,2,"D",143,"1965","09","VISIT","BAL"
1965-10-02,9303,0,"Sat","CAL","AL","MIN","AL",161,5,4,"D",150,"1965","10","VISIT","CAL"
1965-10-03,16729,0,"Sun","CAL","AL","MIN","AL",162,2,3,"D",140,"1965","10","HOME","MIN"
1966-04-12,21658,0,"Tue","KC1","AL","MIN","AL",1,1,2,"D",105,"1966","04","HOME","MIN"
1966-04-13,5556,0,"Wed","KC1","AL","MIN","AL",2,3,5,"D",135,"1966","04","HOME","MIN"
1966-04-14,5274,0,"Thu","KC1","AL","MIN","AL",3,2,4,"D",150,"1966","04","HOME","MIN"
1966-04-15,5747,0,"Fri","CAL","AL","MIN","AL",4,9,4,"D",165,"1966","04","VISIT","CAL"
1966-04-16,11920,0,"Sat","CAL","AL","MIN","AL",5,3,2,"D",120,"1966","04","VISIT","CAL"
1966-05-06,12703,0,"Fri","BOS","AL","MIN","AL",15,4,5,"N",165,"1966","05","HOME","MIN"
1966-05-07,12937,0,"Sat","BOS","AL","MIN","AL",16,4,6,"D",160,"1966","05","HOME","MIN"
1966-05-08,0,1,"Sun","BOS","AL","MIN","AL",17,8,1,"D",182,"1966","05","VISIT","BOS"
1966-05-08,16052,2,"Sun","BOS","AL","MIN","AL",18,4,1,"D",119,"1966","05","VISIT","BOS"
1966-05-09,10129,0,"Mon","NYA","AL","MIN","AL",19,3,2,"N",140,"1966","05","VISIT","NYA"
1966-05-12,10743,0,"Thu","NYA","AL","MIN","AL",20,3,4,"D",158,"1966","05","HOME","MIN"
1966-05-13,6592,0,"Fri","WS2","AL","MIN","AL",21,5,9,"N",170,"1966","05","HOME","MIN"
1966-05-14,7422,0,"Sat","WS2","AL","MIN","AL",22,5,4,"D",152,"1966","05","VISIT","WS2"
1966-05-15,18556,0,"Sun","WS2","AL","MIN","AL",23,2,6,"D",147,"1966","05","HOME","MIN"
1966-05-16,5266,0,"Mon","WS2","AL","MIN","AL",24,1,2,"D",140,"1966","05","HOME","MIN"
1966-05-17,13457,0,"Tue","CHA","AL","MIN","AL",25,3,8,"N",135,"1966","05","HOME","MIN"
1966-05-18,13196,0,"Wed","CHA","AL","MIN","AL",26,1,7,"N",115,"1966","05","HOME","MIN"
1966-05-19,9861,0,"Thu","CHA","AL","MIN","AL",27,3,4,"D",160,"1966","05","HOME","MIN"
1966-05-30,26482,1,"Mon","BAL","AL","MIN","AL",39,5,1,"D",145,"1966","05","VISIT","BAL"
1966-05-30,12140,2,"Mon","BAL","AL","MIN","AL",40,4,7,"N",151,"1966","05","HOME","MIN"
1966-05-31,7072,0,"Tue","BAL","AL","MIN","AL",41,14,5,"D",179,"1966","05","VISIT","BAL"
1966-06-01,17045,0,"Wed","DET","AL","MIN","AL",42,9,4,"N",175,"1966","06","VISIT","DET"
1966-06-02,7940,0,"Thu","DET","AL","MIN","AL",43,7,6,"D",177,"1966","06","VISIT","DET"
1966-06-03,15498,0,"Fri","CLE","AL","MIN","AL",44,6,5,"N",170,"1966","06","VISIT","CLE"
1966-06-04,14574,0,"Sat","CLE","AL","MIN","AL",45,7,4,"D",170,"1966","06","VISIT","CLE"
1966-06-05,18415,0,"Sun","CLE","AL","MIN","AL",46,4,9,"D",160,"1966","06","HOME","MIN"
1966-06-07,10735,0,"Tue","KC1","AL","MIN","AL",47,1,6,"N",132,"1966","06","HOME","MIN"
1966-06-08,9749,0,"Wed","KC1","AL","MIN","AL",48,5,4,"N",151,"1966","06","VISIT","KC1"
1966-06-09,9621,0,"Thu","KC1","AL","MIN","AL",49,4,9,"D",148,"1966","06","HOME","MIN"
1966-06-15,0,1,"Wed","CAL","AL","MIN","AL",56,8,1,"D",155,"1966","06","VISIT","CAL"
1966-06-15,20435,2,"Wed","CAL","AL","MIN","AL",57,6,3,"N",177,"1966","06","VISIT","CAL"
1966-06-16,14888,0,"Thu","CAL","AL","MIN","AL",58,7,2,"D",145,"1966","06","VISIT","CAL"
1966-06-17,24343,0,"Fri","CHA","AL","MIN","AL",59,3,1,"N",140,"1966","06","VISIT","CHA"
1966-06-18,19602,0,"Sat","CHA","AL","MIN","AL",60,8,9,"D",177,"1966","06","HOME","MIN"
1966-06-19,26163,0,"Sun","CHA","AL","MIN","AL",61,4,6,"D",140,"1966","06","HOME","MIN"
1966-06-27,15924,0,"Mon","CLE","AL","MIN","AL",70,2,6,"N",143,"1966","06","HOME","MIN"
1966-06-28,23896,0,"Tue","CLE","AL","MIN","AL",71,0,4,"N",158,"1966","06","HOME","MIN"
1966-06-29,25116,0,"Wed","CLE","AL","MIN","AL",72,4,1,"N",130,"1966","06","VISIT","CLE"
1966-06-30,20061,0,"Thu","CLE","AL","MIN","AL",73,4,0,"D",143,"1966","06","VISIT","CLE"
1966-07-07,24604,0,"Thu","DET","AL","MIN","AL",82,4,3,"N",171,"1966","07","VISIT","DET"
1966-07-08,22808,0,"Fri","DET","AL","MIN","AL",83,1,6,"N",153,"1966","07","HOME","MIN"
1966-07-09,20215,0,"Sat","DET","AL","MIN","AL",84,8,1,"D",123,"1966","07","VISIT","DET"
1966-07-10,19861,0,"Sun","DET","AL","MIN","AL",85,2,4,"D",147,"1966","07","HOME","MIN"
1966-07-14,13433,0,"Thu","WS2","AL","MIN","AL",86,1,3,"N",139,"1966","07","HOME","MIN"
1966-07-15,14780,0,"Fri","WS2","AL","MIN","AL",87,4,5,"N",133,"1966","07","HOME","MIN"
1966-07-16,12619,0,"Sat","WS2","AL","MIN","AL",88,2,6,"D",140,"1966","07","HOME","MIN"
1966-07-17,0,1,"Sun","NYA","AL","MIN","AL",89,4,2,"D",135,"1966","07","VISIT","NYA"
1966-07-17,37207,2,"Sun","NYA","AL","MIN","AL",90,9,6,"D",180,"1966","07","VISIT","NYA"
1966-07-18,18604,0,"Mon","NYA","AL","MIN","AL",91,6,4,"D",155,"1966","07","VISIT","NYA"
1966-07-29,30288,0,"Fri","BAL","AL","MIN","AL",101,3,0,"N",136,"1966","07","VISIT","BAL"
1966-07-30,27276,0,"Sat","BAL","AL","MIN","AL",102,0,7,"D",129,"1966","07","HOME","MIN"
1966-07-31,31228,0,"Sun","BAL","AL","MIN","AL",103,4,0,"D",133,"1966","07","VISIT","BAL"
1966-08-01,11100,0,"Mon","BOS","AL","MIN","AL",104,2,6,"N",111,"1966","08","HOME","MIN"
1966-08-02,12941,0,"Tue","BOS","AL","MIN","AL",105,3,7,"N",153,"1966","08","HOME","MIN"
1966-08-03,15577,0,"Wed","BOS","AL","MIN","AL",106,2,7,"N",145,"1966","08","HOME","MIN"
1966-08-04,18229,0,"Thu","BOS","AL","MIN","AL",107,1,2,"D",125,"1966","08","HOME","MIN"
1966-08-12,18018,0,"Fri","KC1","AL","MIN","AL",116,2,6,"N",125,"1966","08","HOME","MIN"
1966-08-14,0,1,"Sun","KC1","AL","MIN","AL",117,5,0,"D",145,"1966","08","VISIT","KC1"
1966-08-14,24797,2,"Sun","KC1","AL","MIN","AL",118,4,3,"D",167,"1966","08","VISIT","KC1"
1966-08-15,15791,0,"Mon","CAL","AL","MIN","AL",119,3,5,"N",155,"1966","08","HOME","MIN"
1966-08-16,15359,0,"Tue","CAL","AL","MIN","AL",120,1,8,"N",155,"1966","08","HOME","MIN"
1966-08-17,20631,0,"Wed","CAL","AL","MIN","AL",121,3,5,"N",146,"1966","08","HOME","MIN"
1966-08-18,21868,0,"Thu","CAL","AL","MIN","AL",122,2,6,"D",150,"1966","08","HOME","MIN"
1966-08-29,12409,0,"Mon","WS2","AL","MIN","AL",133,1,6,"N",153,"1966","08","HOME","MIN"
1966-08-30,7744,0,"Tue","WS2","AL","MIN","AL",134,1,3,"D",157,"1966","08","HOME","MIN"
1966-08-31,13431,0,"Wed","BOS","AL","MIN","AL",135,2,11,"N",149,"1966","08","HOME","MIN"
1966-09-02,18999,0,"Fri","NYA","AL","MIN","AL",136,5,8,"N",149,"1966","09","HOME","MIN"
1966-09-03,19630,1,"Sat","NYA","AL","MIN","AL",137,1,6,"D",159,"1966","09","HOME","MIN"
1966-09-03,24661,2,"Sat","NYA","AL","MIN","AL",138,7,4,"N",146,"1966","09","VISIT","NYA"
1966-09-04,29244,0,"Sun","NYA","AL","MIN","AL",139,2,9,"D",150,"1966","09","HOME","MIN"
1966-09-05,17986,0,"Mon","CHA","AL","MIN","AL",140,7,4,"D",171,"1966","09","VISIT","CHA"
1966-09-06,9180,0,"Tue","CHA","AL","MIN","AL",141,3,4,"N",194,"1966","09","HOME","MIN"
1966-09-07,11372,0,"Wed","CHA","AL","MIN","AL",142,4,6,"N",162,"1966","09","HOME","MIN"
1966-09-09,26531,0,"Fri","BAL","AL","MIN","AL",143,1,6,"N",154,"1966","09","HOME","MIN"
1966-09-10,21259,0,"Sat","BAL","AL","MIN","AL",144,2,7,"D",142,"1966","09","HOME","MIN"
